bid,v_noda,v_da,rev_per_mwh,h_da_prod,h_da_noprod,h_imb,h_curt
0,-100,-100,-0.7685704623631814,15,2221,1,262
0,-100,-75,1.2001333297790528,42,2194,1,262
0,-100,-50,6.100599212937871,106,2130,1,262
0,-100,-25,17.25524196613588,299,1937,1,262
0,-100,0,37.89916173833145,839,1397,1,262
0,-100,25,50.56143604078388,1467,769,1,262
0,-100,50,54.96275476271548,1820,416,1,262
0,-100,75,56.40429886845286,2028,208,1,262
0,-100,100,56.08019722095757,2138,98,1,262
0,-100,125,55.19470167804309,2197,39,1,262
0,-100,150,54.88596632989273,2221,15,1,262
0,-100,175,53.41939266192014,2232,4,1,262
0,-100,200,53.29361952739672,2235,1,1,262
0,-100,225,53.25958482754858,2236,0,1,262
0,-100,250,53.25958482754858,2236,0,1,262
0,-100,275,53.25958482754858,2236,0,1,262
0,-100,300,53.25958482754858,2236,0,1,262
0,-100,325,53.25958482754858,2236,0,1,262
0,-100,350,53.25958482754858,2236,0,1,262
0,-100,375,53.25958482754858,2236,0,1,262
0,-100,400,53.25958482754858,2236,0,1,262
0,-100,425,53.25958482754858,2236,0,1,262
0,-100,450,53.25958482754858,2236,0,1,262
0,-100,475,53.25958482754858,2236,0,1,262
0,-100,500,53.25958482754858,2236,0,1,262
0,-75,-100,-0.1703964596377744,15,2221,9,254
0,-75,-75,1.79830733250446,42,2194,9,254
0,-75,-50,6.6987732156632775,106,2130,9,254
0,-75,-25,17.853415968861288,299,1937,9,254
0,-75,0,38.49733574105685,839,1397,9,254
0,-75,25,51.15961004350928,1467,769,9,254
0,-75,50,55.56092876544088,1820,416,9,254
0,-75,75,57.00247287117826,2028,208,9,254
0,-75,100,56.67837122368297,2138,98,9,254
0,-75,125,55.79287568076849,2197,39,9,254
0,-75,150,55.48414033261813,2221,15,9,254
0,-75,175,54.01756666464554,2232,4,9,254
0,-75,200,53.89179353012212,2235,1,9,254
0,-75,225,53.85775883027399,2236,0,9,254
0,-75,250,53.85775883027399,2236,0,9,254
0,-75,275,53.85775883027399,2236,0,9,254
0,-75,300,53.85775883027399,2236,0,9,254
0,-75,325,53.85775883027399,2236,0,9,254
0,-75,350,53.85775883027399,2236,0,9,254
0,-75,375,53.85775883027399,2236,0,9,254
0,-75,400,53.85775883027399,2236,0,9,254
0,-75,425,53.85775883027399,2236,0,9,254
0,-75,450,53.85775883027399,2236,0,9,254
0,-75,475,53.85775883027399,2236,0,9,254
0,-75,500,53.85775883027399,2236,0,9,254
0,-50,-100,0.11704011018577931,15,2221,15,248
0,-50,-75,2.085743902328014,42,2194,15,248
0,-50,-50,6.986209785486833,106,2130,15,248
0,-50,-25,18.14085253868484,299,1937,15,248
0,-50,0,38.784772310880406,839,1397,15,248
0,-50,25,51.44704661333283,1467,769,15,248
0,-50,50,55.84836533526443,1820,416,15,248
0,-50,75,57.28990944100182,2028,208,15,248
0,-50,100,56.96580779350653,2138,98,15,248
0,-50,125,56.080312250592044,2197,39,15,248
0,-50,150,55.77157690244169,2221,15,15,248
0,-50,175,54.3050032344691,2232,4,15,248
0,-50,200,54.17923009994568,2235,1,15,248
0,-50,225,54.145195400097535,2236,0,15,248
0,-50,250,54.145195400097535,2236,0,15,248
0,-50,275,54.145195400097535,2236,0,15,248
0,-50,300,54.145195400097535,2236,0,15,248
0,-50,325,54.145195400097535,2236,0,15,248
0,-50,350,54.145195400097535,2236,0,15,248
0,-50,375,54.145195400097535,2236,0,15,248
0,-50,400,54.145195400097535,2236,0,15,248
0,-50,425,54.145195400097535,2236,0,15,248
0,-50,450,54.145195400097535,2236,0,15,248
0,-50,475,54.145195400097535,2236,0,15,248
0,-50,500,54.145195400097535,2236,0,15,248
0,-25,-100,1.01387623041379,15,2221,37,226
0,-25,-75,2.9825800225560246,42,2194,37,226
0,-25,-50,7.883045905714842,106,2130,37,226
0,-25,-25,19.037688658912852,299,1937,37,226
0,-25,0,39.68160843110842,839,1397,37,226
0,-25,25,52.34388273356084,1467,769,37,226
0,-25,50,56.74520145549244,1820,416,37,226
0,-25,75,58.18674556122983,2028,208,37,226
0,-25,100,57.86264391373454,2138,98,37,226
0,-25,125,56.97714837082005,2197,39,37,226
0,-25,150,56.6684130226697,2221,15,37,226
0,-25,175,55.20183935469711,2232,4,37,226
0,-25,200,55.076066220173686,2235,1,37,226
0,-25,225,55.042031520325544,2236,0,37,226
0,-25,250,55.042031520325544,2236,0,37,226
0,-25,275,55.042031520325544,2236,0,37,226
0,-25,300,55.042031520325544,2236,0,37,226
0,-25,325,55.042031520325544,2236,0,37,226
0,-25,350,55.042031520325544,2236,0,37,226
0,-25,375,55.042031520325544,2236,0,37,226
0,-25,400,55.042031520325544,2236,0,37,226
0,-25,425,55.042031520325544,2236,0,37,226
0,-25,450,55.042031520325544,2236,0,37,226
0,-25,475,55.042031520325544,2236,0,37,226
0,-25,500,55.042031520325544,2236,0,37,226
0,0,-100,1.6902935194362942,15,2221,79,184
0,0,-75,3.658997311578528,42,2194,79,184
0,0,-50,8.559463194737347,106,2130,79,184
0,0,-25,19.714105947935355,299,1937,79,184
0,0,0,40.35802572013092,839,1397,79,184
0,0,25,53.02030002258335,1467,769,79,184
0,0,50,57.42161874451495,1820,416,79,184
0,0,75,58.86316285025234,2028,208,79,184
0,0,100,58.53906120275705,2138,98,79,184
0,0,125,57.65356565984256,2197,39,79,184
0,0,150,57.344830311692206,2221,15,79,184
0,0,175,55.87825664371962,2232,4,79,184
0,0,200,55.752483509196196,2235,1,79,184
0,0,225,55.718448809348054,2236,0,79,184
0,0,250,55.718448809348054,2236,0,79,184
0,0,275,55.718448809348054,2236,0,79,184
0,0,300,55.718448809348054,2236,0,79,184
0,0,325,55.718448809348054,2236,0,79,184
0,0,350,55.718448809348054,2236,0,79,184
0,0,375,55.718448809348054,2236,0,79,184
0,0,400,55.718448809348054,2236,0,79,184
0,0,425,55.718448809348054,2236,0,79,184
0,0,450,55.718448809348054,2236,0,79,184
0,0,475,55.718448809348054,2236,0,79,184
0,0,500,55.718448809348054,2236,0,79,184
0,25,-100,1.5118685855979488,15,2221,129,134
0,25,-75,3.4805723777401827,42,2194,129,134
0,25,-50,8.381038260899,106,2130,129,134
0,25,-25,19.535681014097012,299,1937,129,134
0,25,0,40.179600786292575,839,1397,129,134
0,25,25,52.841875088745,1467,769,129,134
0,25,50,57.243193810676594,1820,416,129,134
0,25,75,58.68473791641399,2028,208,129,134
0,25,100,58.3606362689187,2138,98,129,134
0,25,125,57.475140726004206,2197,39,129,134
0,25,150,57.166405377853856,2221,15,129,134
0,25,175,55.699831709881266,2232,4,129,134
0,25,200,55.574058575357846,2235,1,129,134
0,25,225,55.5400238755097,2236,0,129,134
0,25,250,55.5400238755097,2236,0,129,134
0,25,275,55.5400238755097,2236,0,129,134
0,25,300,55.5400238755097,2236,0,129,134
0,25,325,55.5400238755097,2236,0,129,134
0,25,350,55.5400238755097,2236,0,129,134
0,25,375,55.5400238755097,2236,0,129,134
0,25,400,55.5400238755097,2236,0,129,134
0,25,425,55.5400238755097,2236,0,129,134
0,25,450,55.5400238755097,2236,0,129,134
0,25,475,55.5400238755097,2236,0,129,134
0,25,500,55.5400238755097,2236,0,129,134
0,50,-100,0.6751852720441439,15,2221,169,94
0,50,-75,2.643889064186378,42,2194,169,94
0,50,-50,7.544354947345197,106,2130,169,94
0,50,-25,18.698997700543206,299,1937,169,94
0,50,0,39.34291747273877,839,1397,169,94
0,50,25,52.0051917751912,1467,769,169,94
0,50,50,56.406510497122795,1820,416,169,94
0,50,75,57.84805460286018,2028,208,169,94
0,50,100,57.52395295536489,2138,98,169,94
0,50,125,56.63845741245041,2197,39,169,94
0,50,150,56.32972206430005,2221,15,169,94
0,50,175,54.86314839632746,2232,4,169,94
0,50,200,54.73737526180404,2235,1,169,94
0,50,225,54.703340561955905,2236,0,169,94
0,50,250,54.703340561955905,2236,0,169,94
0,50,275,54.703340561955905,2236,0,169,94
0,50,300,54.703340561955905,2236,0,169,94
0,50,325,54.703340561955905,2236,0,169,94
0,50,350,54.703340561955905,2236,0,169,94
0,50,375,54.703340561955905,2236,0,169,94
0,50,400,54.703340561955905,2236,0,169,94
0,50,425,54.703340561955905,2236,0,169,94
0,50,450,54.703340561955905,2236,0,169,94
0,50,475,54.703340561955905,2236,0,169,94
0,50,500,54.703340561955905,2236,0,169,94
0,75,-100,-0.30304146173716623,15,2221,205,58
0,75,-75,1.6656623304050682,42,2194,205,58
0,75,-50,6.5661282135638865,106,2130,205,58
0,75,-25,17.720770966761894,299,1937,205,58
0,75,0,38.364690738957464,839,1397,205,58
0,75,25,51.02696504140989,1467,769,205,58
0,75,50,55.42828376334148,1820,416,205,58
0,75,75,56.869827869078875,2028,208,205,58
0,75,100,56.545726221583585,2138,98,205,58
0,75,125,55.660230678669095,2197,39,205,58
0,75,150,55.351495330518745,2221,15,205,58
0,75,175,53.884921662546155,2232,4,205,58
0,75,200,53.759148528022735,2235,1,205,58
0,75,225,53.72511382817459,2236,0,205,58
0,75,250,53.72511382817459,2236,0,205,58
0,75,275,53.72511382817459,2236,0,205,58
0,75,300,53.72511382817459,2236,0,205,58
0,75,325,53.72511382817459,2236,0,205,58
0,75,350,53.72511382817459,2236,0,205,58
0,75,375,53.72511382817459,2236,0,205,58
0,75,400,53.72511382817459,2236,0,205,58
0,75,425,53.72511382817459,2236,0,205,58
0,75,450,53.72511382817459,2236,0,205,58
0,75,475,53.72511382817459,2236,0,205,58
0,75,500,53.72511382817459,2236,0,205,58
0,100,-100,-1.207703314738729,15,2221,226,37
0,100,-75,0.7610004774035052,42,2194,226,37
0,100,-50,5.661466360562323,106,2130,226,37
0,100,-25,16.816109113760334,299,1937,226,37
0,100,0,37.4600288859559,839,1397,226,37
0,100,25,50.122303188408324,1467,769,226,37
0,100,50,54.52362191033992,1820,416,226,37
0,100,75,55.96516601607731,2028,208,226,37
0,100,100,55.64106436858202,2138,98,226,37
0,100,125,54.75556882566753,2197,39,226,37
0,100,150,54.44683347751718,2221,15,226,37
0,100,175,52.98025980954459,2232,4,226,37
0,100,200,52.85448667502117,2235,1,226,37
0,100,225,52.82045197517303,2236,0,226,37
0,100,250,52.82045197517303,2236,0,226,37
0,100,275,52.82045197517303,2236,0,226,37
0,100,300,52.82045197517303,2236,0,226,37
0,100,325,52.82045197517303,2236,0,226,37
0,100,350,52.82045197517303,2236,0,226,37
0,100,375,52.82045197517303,2236,0,226,37
0,100,400,52.82045197517303,2236,0,226,37
0,100,425,52.82045197517303,2236,0,226,37
0,100,450,52.82045197517303,2236,0,226,37
0,100,475,52.82045197517303,2236,0,226,37
0,100,500,52.82045197517303,2236,0,226,37
0,125,-100,-2.5210177530617393,15,2221,238,25
0,125,-75,-0.5523139609195052,42,2194,238,25
0,125,-50,4.348151922239313,106,2130,238,25
0,125,-25,15.502794675437322,299,1937,238,25
0,125,0,36.14671444763289,839,1397,238,25
0,125,25,48.80898875008532,1467,769,238,25
0,125,50,53.210307472016915,1820,416,238,25
0,125,75,54.65185157775431,2028,208,238,25
0,125,100,54.32774993025902,2138,98,238,25
0,125,125,53.442254387344526,2197,39,238,25
0,125,150,53.13351903919418,2221,15,238,25
0,125,175,51.66694537122159,2232,4,238,25
0,125,200,51.541172236698166,2235,1,238,25
0,125,225,51.507137536850024,2236,0,238,25
0,125,250,51.507137536850024,2236,0,238,25
0,125,275,51.507137536850024,2236,0,238,25
0,125,300,51.507137536850024,2236,0,238,25
0,125,325,51.507137536850024,2236,0,238,25
0,125,350,51.507137536850024,2236,0,238,25
0,125,375,51.507137536850024,2236,0,238,25
0,125,400,51.507137536850024,2236,0,238,25
0,125,425,51.507137536850024,2236,0,238,25
0,125,450,51.507137536850024,2236,0,238,25
0,125,475,51.507137536850024,2236,0,238,25
0,125,500,51.507137536850024,2236,0,238,25
0,150,-100,-3.4372193989991415,15,2221,251,12
0,150,-75,-1.4685156068569076,42,2194,251,12
0,150,-50,3.4319502763019107,106,2130,251,12
0,150,-25,14.586593029499921,299,1937,251,12
0,150,0,35.23051280169549,839,1397,251,12
0,150,25,47.89278710414791,1467,769,251,12
0,150,50,52.29410582607951,1820,416,251,12
0,150,75,53.735649931816894,2028,208,251,12
0,150,100,53.411548284321604,2138,98,251,12
0,150,125,52.52605274140711,2197,39,251,12
0,150,150,52.217317393256764,2221,15,251,12
0,150,175,50.750743725284174,2232,4,251,12
0,150,200,50.62497059076075,2235,1,251,12
0,150,225,50.59093589091261,2236,0,251,12
0,150,250,50.59093589091261,2236,0,251,12
0,150,275,50.59093589091261,2236,0,251,12
0,150,300,50.59093589091261,2236,0,251,12
0,150,325,50.59093589091261,2236,0,251,12
0,150,350,50.59093589091261,2236,0,251,12
0,150,375,50.59093589091261,2236,0,251,12
0,150,400,50.59093589091261,2236,0,251,12
0,150,425,50.59093589091261,2236,0,251,12
0,150,450,50.59093589091261,2236,0,251,12
0,150,475,50.59093589091261,2236,0,251,12
0,150,500,50.59093589091261,2236,0,251,12
0,175,-100,-6.104096243999045,15,2221,259,4
0,175,-75,-4.135392451856811,42,2194,259,4
0,175,-50,0.7650734313020071,106,2130,259,4
0,175,-25,11.919716184500016,299,1937,259,4
0,175,0,32.563635956695585,839,1397,259,4
0,175,25,45.22591025914801,1467,769,259,4
0,175,50,49.62722898107961,1820,416,259,4
0,175,75,51.068773086817,2028,208,259,4
0,175,100,50.744671439321706,2138,98,259,4
0,175,125,49.859175896407216,2197,39,259,4
0,175,150,49.550440548256866,2221,15,259,4
0,175,175,48.083866880284276,2232,4,259,4
0,175,200,47.958093745760856,2235,1,259,4
0,175,225,47.92405904591271,2236,0,259,4
0,175,250,47.92405904591271,2236,0,259,4
0,175,275,47.92405904591271,2236,0,259,4
0,175,300,47.92405904591271,2236,0,259,4
0,175,325,47.92405904591271,2236,0,259,4
0,175,350,47.92405904591271,2236,0,259,4
0,175,375,47.92405904591271,2236,0,259,4
0,175,400,47.92405904591271,2236,0,259,4
0,175,425,47.92405904591271,2236,0,259,4
0,175,450,47.92405904591271,2236,0,259,4
0,175,475,47.92405904591271,2236,0,259,4
0,175,500,47.92405904591271,2236,0,259,4
0,200,-100,-6.716781433798343,15,2221,262,1
0,200,-75,-4.748077641656108,42,2194,262,1
0,200,-50,0.15238824150271016,106,2130,262,1
0,200,-25,11.30703099470072,299,1937,262,1
0,200,0,31.950950766896288,839,1397,262,1
0,200,25,44.61322506934871,1467,769,262,1
0,200,50,49.01454379128031,1820,416,262,1
0,200,75,50.456087897017696,2028,208,262,1
0,200,100,50.131986249522406,2138,98,262,1
0,200,125,49.246490706607915,2197,39,262,1
0,200,150,48.937755358457565,2221,15,262,1
0,200,175,47.471181690484975,2232,4,262,1
0,200,200,47.345408555961555,2235,1,262,1
0,200,225,47.31137385611341,2236,0,262,1
0,200,250,47.31137385611341,2236,0,262,1
0,200,275,47.31137385611341,2236,0,262,1
0,200,300,47.31137385611341,2236,0,262,1
0,200,325,47.31137385611341,2236,0,262,1
0,200,350,47.31137385611341,2236,0,262,1
0,200,375,47.31137385611341,2236,0,262,1
0,200,400,47.31137385611341,2236,0,262,1
0,200,425,47.31137385611341,2236,0,262,1
0,200,450,47.31137385611341,2236,0,262,1
0,200,475,47.31137385611341,2236,0,262,1
0,200,500,47.31137385611341,2236,0,262,1
0,225,-100,-6.716781433798343,15,2221,262,1
0,225,-75,-4.748077641656108,42,2194,262,1
0,225,-50,0.15238824150271016,106,2130,262,1
0,225,-25,11.30703099470072,299,1937,262,1
0,225,0,31.950950766896288,839,1397,262,1
0,225,25,44.61322506934871,1467,769,262,1
0,225,50,49.01454379128031,1820,416,262,1
0,225,75,50.456087897017696,2028,208,262,1
0,225,100,50.131986249522406,2138,98,262,1
0,225,125,49.246490706607915,2197,39,262,1
0,225,150,48.937755358457565,2221,15,262,1
0,225,175,47.471181690484975,2232,4,262,1
0,225,200,47.345408555961555,2235,1,262,1
0,225,225,47.31137385611341,2236,0,262,1
0,225,250,47.31137385611341,2236,0,262,1
0,225,275,47.31137385611341,2236,0,262,1
0,225,300,47.31137385611341,2236,0,262,1
0,225,325,47.31137385611341,2236,0,262,1
0,225,350,47.31137385611341,2236,0,262,1
0,225,375,47.31137385611341,2236,0,262,1
0,225,400,47.31137385611341,2236,0,262,1
0,225,425,47.31137385611341,2236,0,262,1
0,225,450,47.31137385611341,2236,0,262,1
0,225,475,47.31137385611341,2236,0,262,1
0,225,500,47.31137385611341,2236,0,262,1
0,250,-100,-6.764121030119658,15,2221,263,0
0,250,-75,-4.795417237977423,42,2194,263,0
0,250,-50,0.1050486451813952,106,2130,263,0
0,250,-25,11.259691398379404,299,1937,263,0
0,250,0,31.90361117057497,839,1397,263,0
0,250,25,44.56588547302739,1467,769,263,0
0,250,50,48.967204194959,1820,416,263,0
0,250,75,50.40874830069639,2028,208,263,0
0,250,100,50.0846466532011,2138,98,263,0
0,250,125,49.19915111028661,2197,39,263,0
0,250,150,48.89041576213626,2221,15,263,0
0,250,175,47.42384209416366,2232,4,263,0
0,250,200,47.29806895964024,2235,1,263,0
0,250,225,47.2640342597921,2236,0,263,0
0,250,250,47.2640342597921,2236,0,263,0
0,250,275,47.2640342597921,2236,0,263,0
0,250,300,47.2640342597921,2236,0,263,0
0,250,325,47.2640342597921,2236,0,263,0
0,250,350,47.2640342597921,2236,0,263,0
0,250,375,47.2640342597921,2236,0,263,0
0,250,400,47.2640342597921,2236,0,263,0
0,250,425,47.2640342597921,2236,0,263,0
0,250,450,47.2640342597921,2236,0,263,0
0,250,475,47.2640342597921,2236,0,263,0
0,250,500,47.2640342597921,2236,0,263,0
0,275,-100,-6.764121030119658,15,2221,263,0
0,275,-75,-4.795417237977423,42,2194,263,0
0,275,-50,0.1050486451813952,106,2130,263,0
0,275,-25,11.259691398379404,299,1937,263,0
0,275,0,31.90361117057497,839,1397,263,0
0,275,25,44.56588547302739,1467,769,263,0
0,275,50,48.967204194959,1820,416,263,0
0,275,75,50.40874830069639,2028,208,263,0
0,275,100,50.0846466532011,2138,98,263,0
0,275,125,49.19915111028661,2197,39,263,0
0,275,150,48.89041576213626,2221,15,263,0
0,275,175,47.42384209416366,2232,4,263,0
0,275,200,47.29806895964024,2235,1,263,0
0,275,225,47.2640342597921,2236,0,263,0
0,275,250,47.2640342597921,2236,0,263,0
0,275,275,47.2640342597921,2236,0,263,0
0,275,300,47.2640342597921,2236,0,263,0
0,275,325,47.2640342597921,2236,0,263,0
0,275,350,47.2640342597921,2236,0,263,0
0,275,375,47.2640342597921,2236,0,263,0
0,275,400,47.2640342597921,2236,0,263,0
0,275,425,47.2640342597921,2236,0,263,0
0,275,450,47.2640342597921,2236,0,263,0
0,275,475,47.2640342597921,2236,0,263,0
0,275,500,47.2640342597921,2236,0,263,0
0,300,-100,-6.764121030119658,15,2221,263,0
0,300,-75,-4.795417237977423,42,2194,263,0
0,300,-50,0.1050486451813952,106,2130,263,0
0,300,-25,11.259691398379404,299,1937,263,0
0,300,0,31.90361117057497,839,1397,263,0
0,300,25,44.56588547302739,1467,769,263,0
0,300,50,48.967204194959,1820,416,263,0
0,300,75,50.40874830069639,2028,208,263,0
0,300,100,50.0846466532011,2138,98,263,0
0,300,125,49.19915111028661,2197,39,263,0
0,300,150,48.89041576213626,2221,15,263,0
0,300,175,47.42384209416366,2232,4,263,0
0,300,200,47.29806895964024,2235,1,263,0
0,300,225,47.2640342597921,2236,0,263,0
0,300,250,47.2640342597921,2236,0,263,0
0,300,275,47.2640342597921,2236,0,263,0
0,300,300,47.2640342597921,2236,0,263,0
0,300,325,47.2640342597921,2236,0,263,0
0,300,350,47.2640342597921,2236,0,263,0
0,300,375,47.2640342597921,2236,0,263,0
0,300,400,47.2640342597921,2236,0,263,0
0,300,425,47.2640342597921,2236,0,263,0
0,300,450,47.2640342597921,2236,0,263,0
0,300,475,47.2640342597921,2236,0,263,0
0,300,500,47.2640342597921,2236,0,263,0
0,325,-100,-6.764121030119658,15,2221,263,0
0,325,-75,-4.795417237977423,42,2194,263,0
0,325,-50,0.1050486451813952,106,2130,263,0
0,325,-25,11.259691398379404,299,1937,263,0
0,325,0,31.90361117057497,839,1397,263,0
0,325,25,44.56588547302739,1467,769,263,0
0,325,50,48.967204194959,1820,416,263,0
0,325,75,50.40874830069639,2028,208,263,0
0,325,100,50.0846466532011,2138,98,263,0
0,325,125,49.19915111028661,2197,39,263,0
0,325,150,48.89041576213626,2221,15,263,0
0,325,175,47.42384209416366,2232,4,263,0
0,325,200,47.29806895964024,2235,1,263,0
0,325,225,47.2640342597921,2236,0,263,0
0,325,250,47.2640342597921,2236,0,263,0
0,325,275,47.2640342597921,2236,0,263,0
0,325,300,47.2640342597921,2236,0,263,0
0,325,325,47.2640342597921,2236,0,263,0
0,325,350,47.2640342597921,2236,0,263,0
0,325,375,47.2640342597921,2236,0,263,0
0,325,400,47.2640342597921,2236,0,263,0
0,325,425,47.2640342597921,2236,0,263,0
0,325,450,47.2640342597921,2236,0,263,0
0,325,475,47.2640342597921,2236,0,263,0
0,325,500,47.2640342597921,2236,0,263,0
0,350,-100,-6.764121030119658,15,2221,263,0
0,350,-75,-4.795417237977423,42,2194,263,0
0,350,-50,0.1050486451813952,106,2130,263,0
0,350,-25,11.259691398379404,299,1937,263,0
0,350,0,31.90361117057497,839,1397,263,0
0,350,25,44.56588547302739,1467,769,263,0
0,350,50,48.967204194959,1820,416,263,0
0,350,75,50.40874830069639,2028,208,263,0
0,350,100,50.0846466532011,2138,98,263,0
0,350,125,49.19915111028661,2197,39,263,0
0,350,150,48.89041576213626,2221,15,263,0
0,350,175,47.42384209416366,2232,4,263,0
0,350,200,47.29806895964024,2235,1,263,0
0,350,225,47.2640342597921,2236,0,263,0
0,350,250,47.2640342597921,2236,0,263,0
0,350,275,47.2640342597921,2236,0,263,0
0,350,300,47.2640342597921,2236,0,263,0
0,350,325,47.2640342597921,2236,0,263,0
0,350,350,47.2640342597921,2236,0,263,0
0,350,375,47.2640342597921,2236,0,263,0
0,350,400,47.2640342597921,2236,0,263,0
0,350,425,47.2640342597921,2236,0,263,0
0,350,450,47.2640342597921,2236,0,263,0
0,350,475,47.2640342597921,2236,0,263,0
0,350,500,47.2640342597921,2236,0,263,0
0,375,-100,-6.764121030119658,15,2221,263,0
0,375,-75,-4.795417237977423,42,2194,263,0
0,375,-50,0.1050486451813952,106,2130,263,0
0,375,-25,11.259691398379404,299,1937,263,0
0,375,0,31.90361117057497,839,1397,263,0
0,375,25,44.56588547302739,1467,769,263,0
0,375,50,48.967204194959,1820,416,263,0
0,375,75,50.40874830069639,2028,208,263,0
0,375,100,50.0846466532011,2138,98,263,0
0,375,125,49.19915111028661,2197,39,263,0
0,375,150,48.89041576213626,2221,15,263,0
0,375,175,47.42384209416366,2232,4,263,0
0,375,200,47.29806895964024,2235,1,263,0
0,375,225,47.2640342597921,2236,0,263,0
0,375,250,47.2640342597921,2236,0,263,0
0,375,275,47.2640342597921,2236,0,263,0
0,375,300,47.2640342597921,2236,0,263,0
0,375,325,47.2640342597921,2236,0,263,0
0,375,350,47.2640342597921,2236,0,263,0
0,375,375,47.2640342597921,2236,0,263,0
0,375,400,47.2640342597921,2236,0,263,0
0,375,425,47.2640342597921,2236,0,263,0
0,375,450,47.2640342597921,2236,0,263,0
0,375,475,47.2640342597921,2236,0,263,0
0,375,500,47.2640342597921,2236,0,263,0
0,400,-100,-6.764121030119658,15,2221,263,0
0,400,-75,-4.795417237977423,42,2194,263,0
0,400,-50,0.1050486451813952,106,2130,263,0
0,400,-25,11.259691398379404,299,1937,263,0
0,400,0,31.90361117057497,839,1397,263,0
0,400,25,44.56588547302739,1467,769,263,0
0,400,50,48.967204194959,1820,416,263,0
0,400,75,50.40874830069639,2028,208,263,0
0,400,100,50.0846466532011,2138,98,263,0
0,400,125,49.19915111028661,2197,39,263,0
0,400,150,48.89041576213626,2221,15,263,0
0,400,175,47.42384209416366,2232,4,263,0
0,400,200,47.29806895964024,2235,1,263,0
0,400,225,47.2640342597921,2236,0,263,0
0,400,250,47.2640342597921,2236,0,263,0
0,400,275,47.2640342597921,2236,0,263,0
0,400,300,47.2640342597921,2236,0,263,0
0,400,325,47.2640342597921,2236,0,263,0
0,400,350,47.2640342597921,2236,0,263,0
0,400,375,47.2640342597921,2236,0,263,0
0,400,400,47.2640342597921,2236,0,263,0
0,400,425,47.2640342597921,2236,0,263,0
0,400,450,47.2640342597921,2236,0,263,0
0,400,475,47.2640342597921,2236,0,263,0
0,400,500,47.2640342597921,2236,0,263,0
0,425,-100,-6.764121030119658,15,2221,263,0
0,425,-75,-4.795417237977423,42,2194,263,0
0,425,-50,0.1050486451813952,106,2130,263,0
0,425,-25,11.259691398379404,299,1937,263,0
0,425,0,31.90361117057497,839,1397,263,0
0,425,25,44.56588547302739,1467,769,263,0
0,425,50,48.967204194959,1820,416,263,0
0,425,75,50.40874830069639,2028,208,263,0
0,425,100,50.0846466532011,2138,98,263,0
0,425,125,49.19915111028661,2197,39,263,0
0,425,150,48.89041576213626,2221,15,263,0
0,425,175,47.42384209416366,2232,4,263,0
0,425,200,47.29806895964024,2235,1,263,0
0,425,225,47.2640342597921,2236,0,263,0
0,425,250,47.2640342597921,2236,0,263,0
0,425,275,47.2640342597921,2236,0,263,0
0,425,300,47.2640342597921,2236,0,263,0
0,425,325,47.2640342597921,2236,0,263,0
0,425,350,47.2640342597921,2236,0,263,0
0,425,375,47.2640342597921,2236,0,263,0
0,425,400,47.2640342597921,2236,0,263,0
0,425,425,47.2640342597921,2236,0,263,0
0,425,450,47.2640342597921,2236,0,263,0
0,425,475,47.2640342597921,2236,0,263,0
0,425,500,47.2640342597921,2236,0,263,0
0,450,-100,-6.764121030119658,15,2221,263,0
0,450,-75,-4.795417237977423,42,2194,263,0
0,450,-50,0.1050486451813952,106,2130,263,0
0,450,-25,11.259691398379404,299,1937,263,0
0,450,0,31.90361117057497,839,1397,263,0
0,450,25,44.56588547302739,1467,769,263,0
0,450,50,48.967204194959,1820,416,263,0
0,450,75,50.40874830069639,2028,208,263,0
0,450,100,50.0846466532011,2138,98,263,0
0,450,125,49.19915111028661,2197,39,263,0
0,450,150,48.89041576213626,2221,15,263,0
0,450,175,47.42384209416366,2232,4,263,0
0,450,200,47.29806895964024,2235,1,263,0
0,450,225,47.2640342597921,2236,0,263,0
0,450,250,47.2640342597921,2236,0,263,0
0,450,275,47.2640342597921,2236,0,263,0
0,450,300,47.2640342597921,2236,0,263,0
0,450,325,47.2640342597921,2236,0,263,0
0,450,350,47.2640342597921,2236,0,263,0
0,450,375,47.2640342597921,2236,0,263,0
0,450,400,47.2640342597921,2236,0,263,0
0,450,425,47.2640342597921,2236,0,263,0
0,450,450,47.2640342597921,2236,0,263,0
0,450,475,47.2640342597921,2236,0,263,0
0,450,500,47.2640342597921,2236,0,263,0
0,475,-100,-6.764121030119658,15,2221,263,0
0,475,-75,-4.795417237977423,42,2194,263,0
0,475,-50,0.1050486451813952,106,2130,263,0
0,475,-25,11.259691398379404,299,1937,263,0
0,475,0,31.90361117057497,839,1397,263,0
0,475,25,44.56588547302739,1467,769,263,0
0,475,50,48.967204194959,1820,416,263,0
0,475,75,50.40874830069639,2028,208,263,0
0,475,100,50.0846466532011,2138,98,263,0
0,475,125,49.19915111028661,2197,39,263,0
0,475,150,48.89041576213626,2221,15,263,0
0,475,175,47.42384209416366,2232,4,263,0
0,475,200,47.29806895964024,2235,1,263,0
0,475,225,47.2640342597921,2236,0,263,0
0,475,250,47.2640342597921,2236,0,263,0
0,475,275,47.2640342597921,2236,0,263,0
0,475,300,47.2640342597921,2236,0,263,0
0,475,325,47.2640342597921,2236,0,263,0
0,475,350,47.2640342597921,2236,0,263,0
0,475,375,47.2640342597921,2236,0,263,0
